Invoice_ID,Supplier_ID,Invoice_Amount,Invoice_Date,Due_Date,Payment_Date,Status,Paid_Amount,Outstanding,Unnamed: 9,Name,ABN,Country,Service_Category,Supplier_Type,Terms (Days),Contact_Name,Contact_Email,Duplicate_ABN,Duplicate_Invoice,High_Amount,Risk_Score,Payment_Status,Paid_Late_Flag,Paid_OnTime_Flag,Pending_Flag,Unpaid_NoDue_Flag,Unpaid_LatePayNow_Flag,Unpaid_TodayPayNow_Flag,Unpaid_HighPriority_Flag,Unpaid_Priority_Flag,Unpaid_Flag
805,65,3278.96,2025-03-21,2025-04-20,2025-04-08,On Time,"$3,278.96",$0.00,,Jones Inc,88805929622,AU,Irrigation Systems,Supplier Company,30,Michael Weber,jenniferwilliams@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
806,7,28891.45,2025-03-21,2025-04-20,2025-04-07,On Time,"$28,891.45",$0.00,,"Gonzalez, Brooks and Martin",80957015430,AU,Paints and Coatings,Supplier Company,30,Keith Miller,wcabrera@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
807,40,3566.86,2025-03-21,2025-03-28,2025-04-05,Late,"$3,566.86",$0.00,,Baird-Sanchez,82639821465,AU,Electrical Setup,Individual service contractors,7,Katie Hoover,jessica99@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
808,44,8828.83,2025-03-21,2025-04-20,2025-03-26,On Time,"$8,828.83",$0.00,,Brooks-Thomas,86922219693,AU,Fabrication Services,Supplier Company,30,Mr. David Little MD,nolansteven@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
809,15,2741.94,2025-03-21,2025-03-28,2025-04-05,Late,"$2,741.94",$0.00,,Nelson PLC,35348740164,AU,Installation,Individual service contractors,7,Gavin Anderson,evan78@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
810,37,6532.99,2025-03-21,2025-03-28,2025-04-06,Late,"$6,532.99",$0.00,,Ruiz Ltd,74296717565,AU,Field Technicians,Individual service contractors,7,Brian Martin,ssteele@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
811,75,9849.6,2025-03-21,2025-04-20,2025-04-19,On Time,"$9,849.60",$0.00,,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
812,57,4583.3,2025-03-21,2025-03-28,2025-03-28,On Time,"$4,583.30",$0.00,,"Williams, Miller and Ramos",67976438156,AU,Installation,Individual service contractors,7,Michael Watkins,brandon69@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
813,32,6805.58,2025-03-22,2025-04-21,2025-04-02,On Time,"$6,805.58",$0.00,,"Carlson, Hooper and Wall",43524082400,AU,Paints and Coatings,Supplier Company,30,Melissa Martinez,agarcia@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
814,63,2724.65,2025-03-22,2025-05-21,,Unpaid,0,"$2,724.65",,Ritter-Warren,92554665905,AU,Logistics and Freight,Freight Company,60,Brandon Gregory,johnathan92@example.com,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
815,49,8376.83,2025-03-22,2025-04-21,2025-04-22,Late,"$8,376.83",$0.00,,Young PLC,26758692617,AU,Fabrication Services,Supplier Company,30,Teresa Ramirez,jeff73@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
816,46,6895.49,2025-03-22,2025-03-29,2025-03-24,On Time,"$6,895.49",$0.00,,"Beltran, Lozano and Mcgee",43953394210,AU,Electrical Parts,Parts Supplier Company,7,Jeremiah Riley,christopherphillips@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
817,9,4483.22,2025-03-22,2025-03-29,2025-03-30,Late,"$4,483.22",$0.00,,Perez Inc,51834738299,AU,Welding,Individual service contractors,7,Richard Aguirre,clintonhopkins@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
818,6,7432.82,2025-03-22,2025-04-21,2025-04-04,On Time,"$7,432.82",$0.00,,Rice-Maddox,1845146270,AU,Paints and Coatings,Supplier Company,30,Sherri Baker,williamrodriguez@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
819,5,9948.97,2025-03-22,2025-04-21,2025-04-06,On Time,"$9,948.97",$0.00,,Mcgee PLC,49696532871,AU,Agricultural Tyres,Supplier Company,30,Shannon Hernandez,laurahenderson@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
820,42,5527.37,2025-03-22,2025-03-29,2025-03-27,On Time,"$5,527.37",$0.00,,Martinez PLC,51718702621,AU,Welding,Individual service contractors,7,Wayne Morgan,vsantos@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
821,35,3064.94,2025-03-22,2025-04-21,2025-04-06,On Time,"$3,064.94",$0.00,,Roberts LLC,71349361832,AU,Agricultural Tyres,Supplier Company,30,Samantha Jones,lauralarson@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
822,40,27156.77,2025-03-22,2025-03-29,2025-03-26,On Time,"$27,156.77",$0.00,,Baird-Sanchez,82639821465,AU,Electrical Setup,Individual service contractors,7,Katie Hoover,jessica99@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
823,66,27451.74,2025-03-22,2025-03-29,2025-04-06,Late,"$27,451.74",$0.00,,Bishop-Goodwin,73834735977,AU,Hydraulic Components,Parts Supplier Company,7,Paula Shaw,mburch@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
824,61,5627.7,2025-03-22,2025-03-29,2025-03-25,On Time,"$5,627.70",$0.00,,"Cole, Glass and Cunningham",95527177449,AU,Welding,Individual service contractors,7,Jordan Collins,xjohnson@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
825,55,2550.25,2025-03-22,2025-03-29,2025-03-31,Late,"$2,550.25",$0.00,,Garcia-Romero,27315851493,AU,Field Technicians,Individual service contractors,7,Sarah Villegas,lynchdiane@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
826,33,9599.6,2025-03-22,2025-04-21,2025-04-08,On Time,"$9,599.60",$0.00,,Lopez-Williams,71167190229,AU,Safety Equipment,Supplier Company,30,Angela Wright,yobrien@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
827,34,8432.67,2025-03-22,2025-03-29,2025-03-29,On Time,"$8,432.67",$0.00,,Kerr-Evans,96499091334,AU,Installation,Individual service contractors,7,Brooke Thompson,moorericky@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
828,69,7195.91,2025-03-22,2025-03-29,2025-04-07,Late,"$7,195.91",$0.00,,Young-Martinez,36971179808,AU,Field Technicians,Individual service contractors,7,Michelle Carter,mendezjohn@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
829,78,5053.03,2025-03-23,2025-03-30,2025-03-27,On Time,"$5,053.03",$0.00,,Holmes LLC,22535841438,AU,Steel and Materials,Parts Supplier Company,7,Mario Mendez,shawgary@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
830,2,6858.2,2025-03-23,2025-03-30,2025-04-03,Late,"$6,858.20",$0.00,,Wolfe LLC,42351161559,AU,Hydraulic Components,Parts Supplier Company,7,Andrew Stevens,dudleynicholas@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
831,31,2110.0,2025-03-23,2025-04-22,2025-04-27,Late,"$2,110.00",$0.00,,Kennedy-Schmidt,68557444313,AU,Irrigation Systems,Supplier Company,30,Patrick Tapia,jamesrodgers@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
832,59,5612.43,2025-03-23,2025-03-30,2025-04-01,Late,"$5,612.43",$0.00,,Johnston-Berry,64160529751,AU,Electrical Setup,Individual service contractors,7,Brian Graham,zwarren@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
833,69,8235.15,2025-03-23,2025-03-30,2025-04-06,Late,"$8,235.15",$0.00,,Young-Martinez,36971179808,AU,Field Technicians,Individual service contractors,7,Michelle Carter,mendezjohn@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
834,76,7987.7,2025-03-23,2025-03-30,2025-03-25,On Time,"$7,987.70",$0.00,,Cochran LLC,51884422583,AU,Welding,Individual service contractors,7,Curtis Taylor,jjohnson@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
835,40,38300.52,2025-03-23,2025-03-30,2025-03-28,On Time,"$38,300.52",$0.00,,Baird-Sanchez,82639821465,AU,Electrical Setup,Individual service contractors,7,Katie Hoover,jessica99@example.net,0,0,1,1,Paid_OnTime,0,1,0,0,0,0,0,0,0
836,62,8557.71,2025-03-23,2025-04-22,2025-04-01,On Time,"$8,557.71",$0.00,,Gilbert PLC,67980793597,AU,Safety Equipment,Supplier Company,30,Tina Hayes,toni18@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
837,33,1327.86,2025-03-23,2025-04-22,2025-03-29,On Time,"$1,327.86",$0.00,,Lopez-Williams,71167190229,AU,Safety Equipment,Supplier Company,30,Angela Wright,yobrien@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
838,77,9671.56,2025-03-23,2025-03-30,2025-04-01,Late,"$9,671.56",$0.00,,"Anderson, Henson and Jones",67866912517,AU,Hydraulic Components,Parts Supplier Company,7,Joseph Anderson,katrinaanderson@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
839,23,9141.03,2025-03-23,2025-03-30,2025-03-31,Late,"$9,141.03",$0.00,,"Griffin, Moore and Hensley",74348734714,AU,Installation,Individual service contractors,7,George Orozco,taylorjesse@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
840,76,5693.17,2025-03-23,2025-03-30,2025-03-31,Late,"$5,693.17",$0.00,,Cochran LLC,51884422583,AU,Welding,Individual service contractors,7,Curtis Taylor,jjohnson@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
841,73,2358.53,2025-03-23,2025-04-22,2025-03-31,On Time,"$2,358.53",$0.00,,"Carter, Garcia and Murphy",44796275705,AU,Fabrication Services,Supplier Company,30,Jessica Fowler,jonesdana@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
842,83,5499.72,2025-03-23,2025-03-30,2025-04-05,Late,"$5,499.72",$0.00,,"Carr, Anderson and Davis",55852398680,AU,Hydraulic Components,Parts Supplier Company,7,Chad Cook,jstone@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
843,21,6099.23,2025-03-23,2025-04-22,2025-04-04,On Time,"$6,099.23",$0.00,,"Jackson, Miller and Robertson",95134332003,AU,Paints and Coatings,Supplier Company,30,Miss Patricia Gibson,jennifercruz@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
844,67,9317.38,2025-03-23,2025-05-22,2025-04-20,On Time,"$9,317.38",$0.00,,"Castillo, Watson and Villa",81412478261,AU,Logistics and Freight,Freight Company,60,Courtney Hayes,sarah60@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
845,22,1403.04,2025-03-24,2025-05-23,2025-04-08,On Time,"$1,403.04",$0.00,,Stafford Inc,63287083172,AU,Logistics and Freight,Freight Company,60,Mary Travis,stephanie79@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
846,2,2581.56,2025-03-24,2025-03-31,2025-03-25,On Time,"$2,581.56",$0.00,,Wolfe LLC,42351161559,AU,Hydraulic Components,Parts Supplier Company,7,Andrew Stevens,dudleynicholas@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
847,3,20440.43,2025-03-24,2025-03-31,2025-04-08,Late,"$20,440.43",$0.00,,Ray-Bush,3413164752,AU,Steel and Materials,Parts Supplier Company,7,Daniel Adams,lynchgeorge@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
848,56,1407.79,2025-03-24,2025-04-23,2025-03-26,On Time,"$1,407.79",$0.00,,"Farmer, Dorsey and Bell",22961201836,AU,Fabrication Services,Supplier Company,30,Glen Wood,kimberly99@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
849,66,6371.8,2025-03-24,2025-03-31,2025-04-09,Late,"$6,371.80",$0.00,,Bishop-Goodwin,73834735977,AU,Hydraulic Components,Parts Supplier Company,7,Paula Shaw,mburch@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
850,50,5929.67,2025-03-24,2025-03-31,2025-04-03,Late,"$5,929.67",$0.00,,"Winters, Newman and Brown",43171390053,AU,Hydraulic Components,Parts Supplier Company,7,Rachel Harris DVM,brendali@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
851,25,8171.74,2025-03-24,2025-05-23,2025-04-30,On Time,"$8,171.74",$0.00,,Robinson-Graham,6562729806,AU,Logistics and Freight,Freight Company,60,Mary Miller,dtaylor@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
852,8,3117.09,2025-03-24,2025-03-31,2025-04-03,Late,"$3,117.09",$0.00,,Arroyo-Martin,89638346578,AU,Electrical Parts,Parts Supplier Company,7,David Brown,chapmanjerry@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
853,41,6770.38,2025-03-24,2025-03-31,2025-03-27,On Time,"$6,770.38",$0.00,,"Washington, Cook and Hines",67533963605,AU,Electrical Parts,Parts Supplier Company,7,Michele Shepherd,ymcneil@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
854,76,1426.28,2025-03-24,2025-03-31,2025-04-09,Late,"$1,426.28",$0.00,,Cochran LLC,51884422583,AU,Welding,Individual service contractors,7,Curtis Taylor,jjohnson@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
855,36,7759.68,2025-03-24,2025-03-31,2025-03-29,On Time,"$7,759.68",$0.00,,Barker-Lyons,48877190659,AU,Electrical Setup,Individual service contractors,7,Brandon Hayden,keyemily@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
856,25,4678.01,2025-03-24,2025-05-23,2025-05-04,On Time,"$4,678.01",$0.00,,Robinson-Graham,6562729806,AU,Logistics and Freight,Freight Company,60,Mary Miller,dtaylor@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
857,13,13971.11,2025-03-24,2025-05-23,2025-03-27,On Time,"$13,971.11",$0.00,,"Sanchez, Wheeler and Harvey",69985435346,AU,Logistics and Freight,Freight Company,60,Matthew Bryant,smithchristine@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
858,59,4638.5,2025-03-24,2025-03-31,2025-03-30,On Time,"$4,638.50",$0.00,,Johnston-Berry,64160529751,AU,Electrical Setup,Individual service contractors,7,Brian Graham,zwarren@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
859,1,8340.22,2025-03-24,2025-03-31,2025-04-04,Late,"$8,340.22",$0.00,,"Rodriguez, Figueroa and Sanchez",21819600133,AU,Repair and Maintenance,Individual service contractors,7,Alyssa Gonzalez,lrobinson@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
860,76,8506.82,2025-03-24,2025-03-31,2025-04-04,Late,"$8,506.82",$0.00,,Cochran LLC,51884422583,AU,Welding,Individual service contractors,7,Curtis Taylor,jjohnson@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
861,3,1414.69,2025-03-25,2025-04-01,2025-04-08,Late,"$1,414.69",$0.00,,Ray-Bush,3413164752,AU,Steel and Materials,Parts Supplier Company,7,Daniel Adams,lynchgeorge@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
862,50,1828.25,2025-03-25,2025-04-01,2025-03-26,On Time,"$1,828.25",$0.00,,"Winters, Newman and Brown",43171390053,AU,Hydraulic Components,Parts Supplier Company,7,Rachel Harris DVM,brendali@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
863,83,4338.72,2025-03-25,2025-04-01,2025-03-28,On Time,"$4,338.72",$0.00,,"Carr, Anderson and Davis",55852398680,AU,Hydraulic Components,Parts Supplier Company,7,Chad Cook,jstone@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
864,12,9026.28,2025-03-25,2025-04-01,2025-04-02,Late,"$9,026.28",$0.00,,Phillips Inc,98050097882,AU,Welding,Individual service contractors,7,Jordan York,larsonemma@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
865,37,18940.42,2025-03-25,2025-04-01,2025-04-05,Late,"$18,940.42",$0.00,,Ruiz Ltd,74296717565,AU,Field Technicians,Individual service contractors,7,Brian Martin,ssteele@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
866,13,8361.5,2025-03-25,2025-05-24,2025-04-29,On Time,"$8,361.50",$0.00,,"Sanchez, Wheeler and Harvey",69985435346,AU,Logistics and Freight,Freight Company,60,Matthew Bryant,smithchristine@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
867,75,5705.13,2025-03-25,2025-04-24,2025-03-26,On Time,"$5,705.13",$0.00,,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
868,48,7841.88,2025-03-25,2025-04-01,2025-04-08,Late,"$7,841.88",$0.00,,"Curry, Baker and James",51370985931,AU,Electrical Setup,Individual service contractors,7,Julie Haynes,cwilson@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
869,54,3647.81,2025-03-25,2025-04-24,2025-04-04,On Time,"$3,647.81",$0.00,,Jones-Decker,16152809885,AU,Fabrication Services,Supplier Company,30,Jennifer Russo,uparrish@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
870,49,6107.21,2025-03-25,2025-04-24,2025-05-04,Late,"$6,107.21",$0.00,,Young PLC,26758692617,AU,Fabrication Services,Supplier Company,30,Teresa Ramirez,jeff73@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
871,52,6462.4,2025-03-25,2025-04-24,2025-03-26,On Time,"$6,462.40",$0.00,,"Wheeler, Hayes and Walker",90847007661,AU,Irrigation Systems,Supplier Company,30,Theodore Jones Jr.,cameronhill@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
872,68,4901.04,2025-03-25,2025-04-24,2025-04-30,Late,"$4,901.04",$0.00,,Brooks Inc,51522047277,AU,Agricultural Tyres,Supplier Company,30,Susan Smith,marydunn@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
873,67,6091.77,2025-03-25,2025-05-24,,Unpaid,0,"$6,091.77",,"Castillo, Watson and Villa",81412478261,AU,Logistics and Freight,Freight Company,60,Courtney Hayes,sarah60@example.com,0,0,0,0,Unpaid,0,0,0,0,0,0,0,0,1
874,68,6943.71,2025-03-25,2025-04-24,2025-04-26,Late,"$6,943.71",$0.00,,Brooks Inc,51522047277,AU,Agricultural Tyres,Supplier Company,30,Susan Smith,marydunn@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
875,79,10612.7,2025-03-25,2025-04-01,2025-04-08,Late,"$10,612.70",$0.00,,"Winters, Morgan and Bradshaw",109439690,AU,Repair and Maintenance,Individual service contractors,7,Mr. Dylan Frye MD,eevans@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
876,24,8595.04,2025-03-25,2025-04-01,2025-04-09,Late,"$8,595.04",$0.00,,Russell-Daniels,60366909670,AU,Steel and Materials,Parts Supplier Company,7,Elizabeth Price,vmedina@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
877,49,21894.03,2025-03-26,2025-04-25,2025-04-04,On Time,"$21,894.03",$0.00,,Young PLC,26758692617,AU,Fabrication Services,Supplier Company,30,Teresa Ramirez,jeff73@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
878,3,2194.31,2025-03-26,2025-04-02,2025-04-07,Late,"$2,194.31",$0.00,,Ray-Bush,3413164752,AU,Steel and Materials,Parts Supplier Company,7,Daniel Adams,lynchgeorge@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
879,59,6679.54,2025-03-26,2025-04-02,2025-04-01,On Time,"$6,679.54",$0.00,,Johnston-Berry,64160529751,AU,Electrical Setup,Individual service contractors,7,Brian Graham,zwarren@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
880,49,29555.56,2025-03-26,2025-04-25,2025-05-01,Late,"$29,555.56",$0.00,,Young PLC,26758692617,AU,Fabrication Services,Supplier Company,30,Teresa Ramirez,jeff73@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
881,1,9823.59,2025-03-26,2025-04-02,2025-04-07,Late,"$9,823.59",$0.00,,"Rodriguez, Figueroa and Sanchez",21819600133,AU,Repair and Maintenance,Individual service contractors,7,Alyssa Gonzalez,lrobinson@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
882,18,8055.69,2025-03-26,2025-04-02,2025-04-07,Late,"$8,055.69",$0.00,,Walker Ltd,36541458685,AU,Steel and Materials,Parts Supplier Company,7,Ashley Waller,beverlyterrell@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
883,43,9743.64,2025-03-26,2025-04-25,2025-04-03,On Time,"$9,743.64",$0.00,,Sims-Clay,78091343161,AU,Irrigation Systems,Supplier Company,30,Michele Garcia,heatherberger@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
884,59,3617.09,2025-03-26,2025-04-02,2025-03-29,On Time,"$3,617.09",$0.00,,Johnston-Berry,64160529751,AU,Electrical Setup,Individual service contractors,7,Brian Graham,zwarren@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
885,18,4465.87,2025-03-26,2025-04-02,2025-04-01,On Time,"$4,465.87",$0.00,,Walker Ltd,36541458685,AU,Steel and Materials,Parts Supplier Company,7,Ashley Waller,beverlyterrell@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
886,10,23459.49,2025-03-26,2025-04-02,2025-03-31,On Time,"$23,459.49",$0.00,,"Brown, Valdez and Lucas",6513338726,AU,Hydraulic Components,Parts Supplier Company,7,Joel Baxter,ramosmichelle@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
887,36,24255.4,2025-03-26,2025-04-02,2025-04-08,Late,"$24,255.40",$0.00,,Barker-Lyons,48877190659,AU,Electrical Setup,Individual service contractors,7,Brandon Hayden,keyemily@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
888,18,2593.24,2025-03-26,2025-04-02,2025-03-31,On Time,"$2,593.24",$0.00,,Walker Ltd,36541458685,AU,Steel and Materials,Parts Supplier Company,7,Ashley Waller,beverlyterrell@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
889,78,4008.41,2025-03-26,2025-04-02,2025-03-29,On Time,"$4,008.41",$0.00,,Holmes LLC,22535841438,AU,Steel and Materials,Parts Supplier Company,7,Mario Mendez,shawgary@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
890,58,24142.66,2025-03-26,2025-04-25,2025-04-12,On Time,"$24,142.66",$0.00,,Saunders LLC,45107622683,AU,Agricultural Tyres,Supplier Company,30,Sandra Drake,sandersjudy@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
891,21,2187.01,2025-03-26,2025-04-25,2025-05-01,Late,"$2,187.01",$0.00,,"Jackson, Miller and Robertson",95134332003,AU,Paints and Coatings,Supplier Company,30,Miss Patricia Gibson,jennifercruz@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
892,45,4355.64,2025-03-26,2025-04-25,2025-03-29,On Time,"$4,355.64",$0.00,,Landry-Huerta,46474367136,AU,Agricultural Tyres,Supplier Company,30,Laura Haney,andrew64@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
893,41,5552.18,2025-03-27,2025-04-03,2025-03-28,On Time,"$5,552.18",$0.00,,"Washington, Cook and Hines",67533963605,AU,Electrical Parts,Parts Supplier Company,7,Michele Shepherd,ymcneil@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
894,74,8601.08,2025-03-27,2025-04-03,2025-04-08,Late,"$8,601.08",$0.00,,Cisneros and Sons,97021355690,AU,Installation,Individual service contractors,7,Meghan Rush,scott19@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
895,64,7392.76,2025-03-27,2025-04-03,2025-03-28,On Time,"$7,392.76",$0.00,,Collins-Douglas,62914865281,AU,Hydraulic Components,Parts Supplier Company,7,Jessica Cox,kyle35@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
896,7,17985.97,2025-03-27,2025-04-26,2025-04-18,On Time,"$17,985.97",$0.00,,"Gonzalez, Brooks and Martin",80957015430,AU,Paints and Coatings,Supplier Company,30,Keith Miller,wcabrera@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
897,53,1475.57,2025-03-27,2025-04-03,2025-04-02,On Time,"$1,475.57",$0.00,,Vang-Schmidt,78961183673,AU,Hydraulic Components,Parts Supplier Company,7,Ronald Ross,edwardslarry@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
898,28,3506.02,2025-03-27,2025-04-03,2025-04-12,Late,"$3,506.02",$0.00,,"Sanchez, Terry and Turner",91905865185,AU,Repair and Maintenance,Individual service contractors,7,Jason Henry,oyu@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
899,23,9275.88,2025-03-27,2025-04-03,2025-04-07,Late,"$9,275.88",$0.00,,"Griffin, Moore and Hensley",74348734714,AU,Installation,Individual service contractors,7,George Orozco,taylorjesse@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
900,36,11779.19,2025-03-27,2025-04-03,2025-04-13,Late,"$11,779.19",$0.00,,Barker-Lyons,48877190659,AU,Electrical Setup,Individual service contractors,7,Brandon Hayden,keyemily@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
901,84,8351.44,2025-03-27,2025-04-03,2025-04-02,On Time,"$8,351.44",$0.00,,"Flores, Long and Jensen",49588879470,AU,Field Technicians,Individual service contractors,7,Michael Whitney,laura09@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
902,21,7453.69,2025-03-27,2025-04-26,2025-04-12,On Time,"$7,453.69",$0.00,,"Jackson, Miller and Robertson",95134332003,AU,Paints and Coatings,Supplier Company,30,Miss Patricia Gibson,jennifercruz@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
903,12,4777.17,2025-03-27,2025-04-03,2025-04-09,Late,"$4,777.17",$0.00,,Phillips Inc,98050097882,AU,Welding,Individual service contractors,7,Jordan York,larsonemma@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
904,70,8153.57,2025-03-27,2025-04-03,2025-04-08,Late,"$8,153.57",$0.00,,"Villegas, Jones and Fox",88806706540,AU,Repair and Maintenance,Individual service contractors,7,Austin Allen,ingramjill@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
